59501791,42602,0
59504897,45050,0
59508022,44682,0
59511137,42634,0
59514263,41082,0
59517356,41946,0
59520448,44794,0
59523592,46139,0
59526705,44410,0
59529834,42314,0
59532964,42282,0
59536791,45307,0
59539943,46603,0
59543078,44970,0
59546166,42074,0
59549305,42106,0
59552370,44234,0
59555444,46459,0
59558597,46587,0
59561681,44538,0
59564789,43658,0
59567899,46875,0
59571040,50412,0
59574859,51564,0
59577965,49340,0
59581083,47659,0
59584181,48651,0
59588019,51724,0
59591119,52236,0
59594231,50348,0
59597345,48075,0
59600433,48731,0
59603591,51724,0
59606707,53068,0
59609831,51388,0
59612957,48827,0
59616069,48379,0
59619200,50396,0
59622320,52380,0
59626105,50844,0
59629240,48011,0
59632355,47211,0
59635407,49164,0
59638557,51212,0
59641685,50876,0
59644799,48043,0
59647918,46203,0
59651038,47531,0
59654141,49484,0
59657279,50156,0
59660363,47899,0
59663496,45419,0
59666681,45259,0
59670444,47931,0
59673580,49051,0
59677296,46379,0
59680398,43802,0
59683500,44106,0
59686683,45947,0
59689812,47035,0
59692927,45803,0
59696072,42570,0
59699199,42010,0
59702315,44170,0
59705390,46251,0
59709240,45691,0
59712345,43146,0
59715410,42538,0
59718502,43946,0
59722340,46315,0
59725398,45611,0
59728557,42458,0
59731683,40857,0
59734805,42138,0
59737931,44474,0
59741068,45387,0
59744179,43402,0
59747293,41290,0
59750369,41578,0
59753471,42810,0
59756635,43194,0
59760405,40009,0
59763501,37017,0
59766660,37481,0
59769750,39481,0
59772877,40905,0
59775984,39481,0
59779070,36456,0
59782185,35624,0
59785319,37049,0
59788381,38841,0
59791473,38793,0
59794643,36136,0
59797755,34392,0
59800879,35960,0
59804005,38281,0
59807150,38793,0
59810269,36600,0
59813377,33672,0
59816496,33528,0
59819645,35112,0
59822751,36408,0
59825857,35720,0
59828978,34120,0
59832086,35768,0
59835208,41162,0
